Wikipedia ID,Movie Name,Year,Character Name,Count
3006708,hot fuzz,2007,Danny Butterman,16
3006708,hot fuzz,2007,Simon Skinner,6
3006708,hot fuzz,2007,Michael Armstrong,2
28880684,"crazy, stupid, love.",2011,Jacob returns Cal's,34
28880684,"crazy, stupid, love.",2011,Hannah,9
28880684,"crazy, stupid, love.",2011,Jessica Riley,5
28880684,"crazy, stupid, love.",2011,Robbie,5
28880684,"crazy, stupid, love.",2011,David Lindhagen,4
28880684,"crazy, stupid, love.",2011,Bernie,3
28880684,"crazy, stupid, love.",2011,Emily,3
28880684,"crazy, stupid, love.",2011,Kate,2
4558294,the blues brothers,1980,Jake and Elwood,9
4558294,the blues brothers,1980,"Matt ""Guitar"" Murphy",3
2821933,the time machine,1960,James informs George,16
2821933,the time machine,1960,Morlocks,4
2821933,the time machine,1960,Elois,4
2821933,the time machine,1960,David Filby,2
3450583,a star is born,1976,John Norman Howard,2
261237,the gods must be crazy,1980,Xi,9
261237,the gods must be crazy,1980,Kate Thompson,4
261237,the gods must be crazy,1980,Andrew Steyn,2
268833,goldeneye,1995,Alec Trevelyan,11
268833,goldeneye,1995,Arkady Ourumov,8
268833,goldeneye,1995,Boris Grishenko,5
268833,goldeneye,1995,Jack Wade,4
268833,goldeneye,1995,Xenia Onatopp,3
268833,goldeneye,1995,Valentin Zukovsky,2
268833,goldeneye,1995,Eurocopter Tiger,2
268833,goldeneye,1995,Dimitri Mishkin,2
268833,goldeneye,1995,James Bond,2
5871867,logan's run,1976,Logan,6
5871867,logan's run,1976,Francis 7,5
5871867,logan's run,1976,Carrousel,2
5871867,logan's run,1976,Runner,2
5871867,logan's run,1976,Box,2
9830229,rosemary's baby,1968,Rosemary Woodhouse,28
9830229,rosemary's baby,1968,Guy,9
9830229,rosemary's baby,1968,Terry Gionoffrio,8
9830229,rosemary's baby,1968,Abraham Sapirstein,4
9830229,rosemary's baby,1968,Roman Castevet,2
9830229,rosemary's baby,1968,Bramford,2
9830229,rosemary's baby,1968,Hutch,2
9830229,rosemary's baby,1968,Hill,2
648216,sholay,1975,Jaidev,25
648216,sholay,1975,Veeru,21
648216,sholay,1975,Thakur Baldev Singh,18
648216,sholay,1975,Gabbar Singh,13
648216,sholay,1975,Radha,3
648216,sholay,1975,Ramgarh,2
1145761,where eagles dare,1968,Jonathan Smith,8
1145761,where eagles dare,1968,Mary Elison,6
1145761,where eagles dare,1968,Schaffer,6
1145761,where eagles dare,1968,Christiansen,4
1145761,where eagles dare,1968,Kramer,4
1145761,where eagles dare,1968,MI6,4
1145761,where eagles dare,1968,George Carnaby,3
1145761,where eagles dare,1968,Thomas,3
1145761,where eagles dare,1968,Heidi,3
1145761,where eagles dare,1968,Wyatt Turner,2
1145761,where eagles dare,1968,Maj,2
40672,léon: the professional,1994,Norman Stansfield,9
40672,léon: the professional,1994,Mathilda Lando,9
40672,léon: the professional,1994,Tony,7
103026,kramer vs. kramer,1979,Ted Kramer,20
103026,kramer vs. kramer,1979,Billy,13
103026,kramer vs. kramer,1979,Joanna,11
103026,kramer vs. kramer,1979,Margaret,3
30273553,drive,2011,Irene,11
30273553,drive,2011,Bernie Rose,8
30273553,drive,2011,Cook,8
30273553,drive,2011,Benicio,6
683486,little big man,1970,Jack Crabb,49
683486,little big man,1970,George Armstrong Custer,13
683486,little big man,1970,Wild Bill Hickok,7
683486,little big man,1970,Younger Bear,7
683486,little big man,1970,Lodge Skins,7
683486,little big man,1970,Olga,7
683486,little big man,1970,Caroline,5
683486,little big man,1970,Louise Pendrake,3
400797,happy gilmore,1996,Shooter McGavin,16
400797,happy gilmore,1996,Grandma Gilmore,6
400797,happy gilmore,1996,Chubbs Peterson,5
400797,happy gilmore,1996,Donald,4
145892,28 days later,2002,Jim,20
145892,28 days later,2002,Hannah,7
145892,28 days later,2002,Frank,5
145892,28 days later,2002,a Sergeant Farrell,4
145892,28 days later,2002,Mailer,3
145892,28 days later,2002,Mark,3
564947,"i, robot",2004,Del Spooner,24
564947,"i, robot",2004,Sonny of Lanning's,15
564947,"i, robot",2004,Susan Calvin,8
43849,the apartment,1960,C. C. Baxter,12
43849,the apartment,1960,Fran Kubelik,9
43849,the apartment,1960,Jeffery Sheldrake,2
204019,notting hill,1999,Anna Scott,25
204019,notting hill,1999,"William ""Will",4
204019,notting hill,1999,Spike,4
204019,notting hill,1999,Max,2
55720,mulan,1998,Li Shang's,11
55720,mulan,1998,Shan Yu's,8
55720,mulan,1998,Fa Mulan,7
55720,mulan,1998,"Yao, Ling",3
55720,mulan,1998,Chien-Po,2
55720,mulan,1998,Fa Zhou,2
55720,mulan,1998,Hun,2
441926,a fistful of dollars,1964,Ramon,6
441926,a fistful of dollars,1964,John Baxter's,3
441926,a fistful of dollars,1964,Antonio,3
142435,jerry maguire,1996,Jerry and Sugar,23
142435,jerry maguire,1996,Rod Tidwell,11
142435,jerry maguire,1996,"Jerry, Dorothy",8
142435,jerry maguire,1996,"Frank ""Cush"" Cushman",5
142435,jerry maguire,1996,Ray,4
142435,jerry maguire,1996,Jerry Maguire,3
142435,jerry maguire,1996,Dorothy Boyd,2
142435,jerry maguire,1996,Draft,2
68374,true lies,1994,Harry Tasker,25
68374,true lies,1994,Salim Abu Aziz,14
68374,true lies,1994,Simon,5
68374,true lies,1994,Dana,5
68374,true lies,1994,Juno Skinner,4
68374,true lies,1994,Helen,3
5667453,the flight of the phoenix,1965,Lew Moran,8
5667453,the flight of the phoenix,1965,Heinrich Dorfmann,7
5667453,the flight of the phoenix,1965,Harris,6
5667453,the flight of the phoenix,1965,Gabriel,4
5667453,the flight of the phoenix,1965,Carlos,4
5667453,the flight of the phoenix,1965,Standish,2
10457303,the conformist,1970,Marcello Clerici,5
10457303,the conformist,1970,Anna - the,5
10457303,the conformist,1970,Lino,4
10457303,the conformist,1970,Quadri,2
982243,watership down,1978,Hazel,16
982243,watership down,1978,Watership Down's,4
982243,watership down,1978,Bigwig,4
982243,watership down,1978,Efrafan,2
456601,the fly,1986,Veronica Quaife,18
456601,the fly,1986,Seth Brundle,15
30382519,frozen,2010,Gigi,3
2021400,the 40-year-old virgin,2005,Andy Stitzer,36
2021400,the 40-year-old virgin,2005,Jay,7
2021400,the 40-year-old virgin,2005,Trish Piedmont,5
2021400,the 40-year-old virgin,2005,Beth,4
2021400,the 40-year-old virgin,2005,David,3
2021400,the 40-year-old virgin,2005,Bernadette,2
2021400,the 40-year-old virgin,2005,Paula,2
2021400,the 40-year-old virgin,2005,Marla,2
2021400,the 40-year-old virgin,2005,Jill,2
2021400,the 40-year-old virgin,2005,Cal,2
2021400,the 40-year-old virgin,2005,Amy,2
62668,the ring,2002,Rachel,15
62668,the ring,2002,Katie Embry,8
62668,the ring,2002,Anna Morgan,7
62668,the ring,2002,Aidan,7
62668,the ring,2002,Noah,6
62668,the ring,2002,Richard,3
433824,die hard 2,1990,John McClane,18
433824,die hard 2,1990,Carmine Lorenzo,3
433824,die hard 2,1990,Holly,3
433824,die hard 2,1990,Ramon Esperanza,2
1624660,dersu uzala,1975,Captain Arseniev,12
1624660,dersu uzala,1975,Dersu Uzala,2
20777420,district 9,2009,Christopher Johnson,15
5474126,loving,1970,Brooks Wilson,2
449352,cross of iron,1977,Stransky accepts Steiner's,20
449352,cross of iron,1977,Corporal Steiner,2
239587,finding nemo,2003,Nemo,9
239587,finding nemo,2003,Bruce,3
239587,finding nemo,2003,Nigel,3
239587,finding nemo,2003,Gill,3
239587,finding nemo,2003,Sydney Harbour,2
239587,finding nemo,2003,Marlin,2
239587,finding nemo,2003,Darla,2
3650653,the sword in the stone,1963,Wart,12
3650653,the sword in the stone,1963,Arthur,9
3650653,the sword in the stone,1963,Kay,9
3650653,the sword in the stone,1963,Merlin,8
3650653,the sword in the stone,1963,Mim,4
3650653,the sword in the stone,1963,Archimedes,3
3650653,the sword in the stone,1963,Bermuda,2
3650653,the sword in the stone,1963,Ector,2
3650653,the sword in the stone,1963,Hobbs,2
716738,meet joe black,1998,"William ""Bill""",19
716738,meet joe black,1998,Susan,11
716738,meet joe black,1998,Joe,6
716738,meet joe black,1998,Allison,2
716738,meet joe black,1998,Quince,2
716738,meet joe black,1998,Drew,2
76394,tootsie,1982,Michael  approaches Julie,18
76394,tootsie,1982,Dorothy Michaels,10
76394,tootsie,1982,Jeff Slater,5
76394,tootsie,1982,George Fields,2
76394,tootsie,1982,John Van Horn,2
76394,tootsie,1982,Sandy Lester,2
508044,frenzy,1972,Robert Rusk,12
508044,frenzy,1972,"Barbara ""Babs""",2
520990,trading places,1983,Billy Ray Valentine,15
520990,trading places,1983,Louis Winthorpe III,14
520990,trading places,1983,Clarence Beeks,3
520990,trading places,1983,Coleman,3
520990,trading places,1983,Mortimer,2
1995696,donnie brasco,1997,Donnie Brasco,6
3616797,gladiator,2000,Commodus,13
3616797,gladiator,2000,Juba,4
3616797,gladiator,2000,Maximus Decimus Meridius,2
3616797,gladiator,2000,Marcus Aurelius',2
3616797,gladiator,2000,Gracchus,2
318810,8½,1963,Guido Anselmi,2
6984559,the guns of navarone,1961,Corporal Miller,10
6984559,the guns of navarone,1961,Andrea Stavrou,7
6984559,the guns of navarone,1961,Maria,5
6984559,the guns of navarone,1961,Pappadimos,2
6984559,the guns of navarone,1961,Brown,2
6984559,the guns of navarone,1961,Anna,2
343408,the aristocats,1970,Edgar,9
343408,the aristocats,1970,Thomas O'Malley,4
343408,the aristocats,1970,Roquefort,4
343408,the aristocats,1970,Marie,3
343408,the aristocats,1970,Abigail Gabble,2
343408,the aristocats,1970,Uncle Waldo,2
343408,the aristocats,1970,Toulouse,2
1485962,the mask,1994,Dorian Tyrell,14
1485962,the mask,1994,Tina Carlyle,7
1485962,the mask,1994,Mask,5
1485962,the mask,1994,Charlie Schumaker,3
1485962,the mask,1994,Niko,3
1485962,the mask,1994,Mitchell Tilton,2
1485962,the mask,1994,Peggy Brandt,2
213251,alien³,1992,Ellen Ripley,12
213251,alien³,1992,Alien Queen,9
213251,alien³,1992,Newt,4
213251,alien³,1992,Aaron,3
213251,alien³,1992,Morse,3
213251,alien³,1992,Harold Andrews,2
213251,alien³,1992,Michael Bishop,2
210219,irma la douce,1963,Nestor Patou,19
210219,irma la douce,1963,Irma la Douce,15
210219,irma la douce,1963,Moustache,3
168593,"good morning, vietnam",1987,Dickerson,7
168593,"good morning, vietnam",1987,Taylor,4
168593,"good morning, vietnam",1987,Tuan,4
168593,"good morning, vietnam",1987,Jimmy Wah's,3
168593,"good morning, vietnam",1987,Edward Montesquieu Garlick,2
168593,"good morning, vietnam",1987,VC,2
453236,fast times at ridgemont high,1982,Brad Hamilton,7
453236,fast times at ridgemont high,1982,Hand,5
453236,fast times at ridgemont high,1982,Linda,4
453236,fast times at ridgemont high,1982,Lisa,4
453236,fast times at ridgemont high,1982,Charles Jefferson,2
453236,fast times at ridgemont high,1982,Mike Damone,2
471370,an american werewolf in london,1981,David Kessler,26
471370,an american werewolf in london,1981,Jack Goodman,15
471370,an american werewolf in london,1981,Hirsch,3
471370,an american werewolf in london,1981,Alex Price,2
8481,dressed to kill,1980,Robert Elliott,12
8481,dressed to kill,1980,Kate Miller,10
8481,dressed to kill,1980,Liz Blake,8
8481,dressed to kill,1980,Peter,5
482383,the king of comedy,1983,Jerry Langford Show,12
482383,the king of comedy,1983,Rupert Pupkin,10
725103,sleepers,1996,John Reilly,6
725103,sleepers,1996,Tommy,5
725103,sleepers,1996,Michael Sullivan,4
725103,sleepers,1996,Bobby Carillo,3
725103,sleepers,1996,King Benny,2
725103,sleepers,1996,Shakes,2
28648635,x-men: first class,2011,Sebastian Shaw,11
28648635,x-men: first class,2011,Klaus Schmidt,4
28648635,x-men: first class,2011,Charles Xavier,3
28648635,x-men: first class,2011,Emma Frost,3
28648635,x-men: first class,2011,Darwin,3
28648635,x-men: first class,2011,Erik Lensherr,2
28648635,x-men: first class,2011,Hank McCoy,2
72453,signs,2002,Graham Hess,28
72453,signs,2002,Morgan,11
72453,signs,2002,Ray Reddy,4
72453,signs,2002,Colleen,3
5842075,fear and loathing in las vegas,1998,Gonzo,11
5842075,fear and loathing in las vegas,1998,Raoul Duke,10
5842075,fear and loathing in las vegas,1998,Lucy,5
14941280,ratatouille,2007,Remy,19
14941280,ratatouille,2007,Skinner assigns Colette,13
14941280,ratatouille,2007,Alfredo Linguini,10
14941280,ratatouille,2007,Gusteau,9
14941280,ratatouille,2007,Anton Ego,6
14941280,ratatouille,2007,Django,2
163456,last tango in paris,1972,Paul,9
163456,last tango in paris,1972,Jeanne,8
5586296,the little mermaid,1989,Lena,4
32786862,inside out,2011,Jack,2
30006,the silence of the lambs,1991,Hannibal Lecter,18
30006,the silence of the lambs,1991,Buffalo Bill,9
30006,the silence of the lambs,1991,Starling,8
30006,the silence of the lambs,1991,Jack Crawford,3
30006,the silence of the lambs,1991,Catherine Martin,2
30006,the silence of the lambs,1991,Jame Gumb,2
19701,monty python and the holy grail,1974,King Arthur,11
19701,monty python and the holy grail,1974,Bedevere,5
19701,monty python and the holy grail,1974,Grail,5
19701,monty python and the holy grail,1974,Robin,4
19701,monty python and the holy grail,1974,Lancelot the Brave,3
19701,monty python and the holy grail,1974,Galahad,2
31153,the princess bride,1987,Buttercup,11
31153,the princess bride,1987,Vizzini,3
31153,the princess bride,1987,Fezzik,3
31153,the princess bride,1987,Inigo Montoya,2
31153,the princess bride,1987,Rugen,2
872386,papillon,1973,Louis Dega,10
872386,papillon,1973,André Maturette,3
18305011,wonder woman,2009,Ares,17
18305011,wonder woman,2009,Princess Diana,14
18305011,wonder woman,2009,Steve Trevor,6
18305011,wonder woman,2009,Amazons,4
18305011,wonder woman,2009,Themyscira,2
18305011,wonder woman,2009,Deimos,2
129644,the godfather part iii,1990,Michael Corleone,44
129644,the godfather part iii,1990,Vincent Mancini,16
129644,the godfather part iii,1990,Joey Zasa,11
129644,the godfather part iii,1990,Anthony,8
129644,the godfather part iii,1990,Mary,8
129644,the godfather part iii,1990,Kay,7
129644,the godfather part iii,1990,Don Altobello,5
129644,the godfather part iii,1990,Don Licio Lucchesi,4
129644,the godfather part iii,1990,Don Tommasino,3
129644,the godfather part iii,1990,Al Neri,3
129644,the godfather part iii,1990,Frederick Keinszig,2
129644,the godfather part iii,1990,Lamberto,2
129644,the godfather part iii,1990,Paul VI,2
129644,the godfather part iii,1990,Mosca,2
2809621,the prestige,2006,Robert Angier,28
2809621,the prestige,2006,Caldlow,5
2809621,the prestige,2006,Sarah,3
2809621,the prestige,2006,Magician Alfred Borden,2
2809621,the prestige,2006,John Cutter,2
2809621,the prestige,2006,Jess,2
604150,the doors,1991,Jim Morrison,13
604150,the doors,1991,Pamela Courson,3
23487440,alien,1979,Alien,9
23487440,alien,1979,Ripley,6
23487440,alien,1979,Kane,6
23487440,alien,1979,Lambert,4
23487440,alien,1979,Ash,4
152058,beneath the planet of the apes,1970,Hoping Taylor,17
152058,beneath the planet of the apes,1970,Brent,5
152058,beneath the planet of the apes,1970,Zaius,5
152058,beneath the planet of the apes,1970,Zira,2
1540319,the pink panther strikes again,1976,Jacques Clouseau,34
1540319,the pink panther strikes again,1976,Olga Bariosova,5
1540319,the pink panther strikes again,1976,Hugo Fassbender,4
9309429,the hustler,1961,Eddie,21
9309429,the hustler,1961,Bert Gordon,14
9309429,the hustler,1961,Sarah Packard,8
9309429,the hustler,1961,Fats,8
9309429,the hustler,1961,Charlie,7
105872,clueless,1995,Cher Horowitz,25
105872,clueless,1995,Tai Frasier,11
105872,clueless,1995,Josh,8
105872,clueless,1995,Dionne Davenport,5
105872,clueless,1995,Travis,2
105872,clueless,1995,Geist,2
105872,clueless,1995,Elton,2
105872,clueless,1995,Hall,2
21180,natural born killers,1994,Mickey,12
21180,natural born killers,1994,Gale,10
21180,natural born killers,1994,Warden Dwight McClusky,6
21180,natural born killers,1994,Owen Traft,2
1173571,the warriors,1979,Swan,8
1173571,the warriors,1979,Luther,4
503573,dazed and confused,1993,Recognizing Pink,6
503573,dazed and confused,1993,Mitch Kramer,6
503573,dazed and confused,1993,David Wooderson,5
503573,dazed and confused,1993,Mike Newhouse,4
503573,dazed and confused,1993,Tony Olson,4
503573,dazed and confused,1993,Cynthia Dunn,3
503573,dazed and confused,1993,Kevin Pickford's,2
503573,dazed and confused,1993,Benny O'Donnell,2
503573,dazed and confused,1993,Sabrina Davis,2
503573,dazed and confused,1993,Carl Burnett,2
503573,dazed and confused,1993,Julie Simms,2
503573,dazed and confused,1993,Simone Kerr,2
503573,dazed and confused,1993,Ron Slater,2
503573,dazed and confused,1993,marijuana,2
920613,cars,2006,McQueen,14
920613,cars,2006,Doc Hudson,7
920613,cars,2006,Radiator Springs,5
920613,cars,2006,Mack,3
920613,cars,2006,Sally Carrera,2
920613,cars,2006,Van,2
30625,the shawshank redemption,1994,Andy Dufresne,29
30625,the shawshank redemption,1994,Byron Hadley,4
30625,the shawshank redemption,1994,Tommy Williams,3
30625,the shawshank redemption,1994,Zihuatanejo,3
30625,the shawshank redemption,1994,Raquel Welch,2
30625,the shawshank redemption,1994,Bogs,2
8656796,fiddler on the roof,1971,Tevye,12
8656796,fiddler on the roof,1971,Lazar Wolf's,5
8656796,fiddler on the roof,1971,Golde,2
232711,the truman show,1998,Truman Burbank,16
232711,the truman show,1998,Sylvia,5
232711,the truman show,1998,Meryl,4
232711,the truman show,1998,Christof,3
28327,stargate,1994,Daniel Jackson,20
28327,stargate,1994,Ra,20
28327,stargate,1994,Catherine,2
28327,stargate,1994,Langford,2
10487,evil dead ii,1987,Ash Williams,10
10487,evil dead ii,1987,Annie,4
10487,evil dead ii,1987,Bobby Joe,3
10487,evil dead ii,1987,Linda,3
10487,evil dead ii,1987,Ed Getley,2
10487,evil dead ii,1987,Jake,2
10645970,rocky,1981,Shankar,3
10645970,rocky,1981,Ratanlal,2
1277918,charlie and the chocolate factory,2005,Charlie Bucket,14
1277918,charlie and the chocolate factory,2005,Wilbur Wonka,5
1277918,charlie and the chocolate factory,2005,Grandpa Joe,3
1277918,charlie and the chocolate factory,2005,Augustus Gloop,2
1277918,charlie and the chocolate factory,2005,Mike Teavee,2
44302,amélie,2001,Amélie Poulain,6
44302,amélie,2001,Raymond Dufayel's,4
1659954,a clockwork orange,1971,F. Alexander,36
1659954,a clockwork orange,1971,Ludwig van Beethoven,3
1659954,a clockwork orange,1971,Georgie,2
1659954,a clockwork orange,1971,Dim,2
336846,grease,1978,Danny Zuko,16
336846,grease,1978,"Kenickie, Doody, Putzie",8
336846,grease,1978,Betty Rizzo,7
336846,grease,1978,Marty,3
336846,grease,1978,Sonny,2
525314,shrek 2,2004,Fiona Charming,29
525314,shrek 2,2004,King Harold,12
525314,shrek 2,2004,Shrek,12
525314,shrek 2,2004,Fairy Godmother,4
525314,shrek 2,2004,Puss,4
525314,shrek 2,2004,Queen Lillian,2
403227,the nightmare before christmas,1993,Jack assigns Lock,11
403227,the nightmare before christmas,1993,Sally,4
42993,back to the future,1985,Marty McFly,25
42993,back to the future,1985,Doc,13
42993,back to the future,1985,Lorraine Baines McFly,11
42993,back to the future,1985,George knocks Biff,10
42993,back to the future,1985,Jennifer,3
42993,back to the future,1985,Linda,2
42993,back to the future,1985,Dave,2
167599,men in black,1997,Edgar,5
167599,men in black,1997,James Darrell Edwards III,4
167599,men in black,1997,Laurel Weaver,4
167599,men in black,1997,Rosenberg,4
167599,men in black,1997,Bug,3
167599,men in black,1997,Zed,2
36814246,eraserhead,1977,Henry Spencer,15
685977,sixteen candles,1984,"Samantha ""Sam"" Baker",14
685977,sixteen candles,1984,Ted begin talking,12
685977,sixteen candles,1984,Jake Ryan,7
685977,sixteen candles,1984,Bryce,2
1055466,primal fear,1996,Aaron Stampler,11
1055466,primal fear,1996,Roy,4
1055466,primal fear,1996,Linda,3
1055466,primal fear,1996,Archbishop Rushman,2
1055466,primal fear,1996,John Shaughnessy,2
1055466,primal fear,1996,Janet Venable,2
1055466,primal fear,1996,Martin Vail,2
6492614,the odd couple,1968,Felix Ungar,23
6492614,the odd couple,1968,Oscar Madison,20
6492614,the odd couple,1968,Murray,2
101899,deliverance,1972,Ed,33
101899,deliverance,1972,Bobby,19
101899,deliverance,1972,Lewis,18
101899,deliverance,1972,Drew,6
1897341,the pianist,2002,Zygmunt Lednicki,2
29454281,the help,2011,Skeeter,13
29454281,the help,2011,Minny Jackson,10
29454281,the help,2011,Aibileen Clark,8
29454281,the help,2011,Elizabeth,6
29454281,the help,2011,Stein,3
29454281,the help,2011,Mae Mobley,2
25920477,source code,2011,Colter Stevens,21
25920477,source code,2011,Colleen Goodwin,9
25920477,source code,2011,Derek Frost,4
25920477,source code,2011,Rutledge,2
264851,marnie,1964,"Margaret ""Marnie"" Edgar",5
264851,marnie,1964,Mark Rutland,4
407178,the day after tomorrow,2004,Jack Hall,12
407178,the day after tomorrow,2004,"Sam, Brian",10
407178,the day after tomorrow,2004,Laura,6
407178,the day after tomorrow,2004,Frank,4
407178,the day after tomorrow,2004,Blake,4
407178,the day after tomorrow,2004,Raymond Becker,3
407178,the day after tomorrow,2004,Jason,3
407178,the day after tomorrow,2004,Terry Rapson,2
4730,batman forever,1995,Bruce Wayne,7
4730,batman forever,1995,Robin,7
4730,batman forever,1995,Riddler,6
4730,batman forever,1995,Edward Nygma,4
4730,batman forever,1995,Dick,3
4730,batman forever,1995,Wayne Manor,2
4730,batman forever,1995,Batman,2
1449256,point blank,1967,Chris,5
1449256,point blank,1967,Walker,3
1449256,point blank,1967,Carter,3
1449256,point blank,1967,Lynne,3
1449256,point blank,1967,Stegman,2
1449256,point blank,1967,Yost,2
143809,the fifth element,1997,Leeloo,8
143809,the fifth element,1997,Vito Cornelius,3
143809,the fifth element,1997,Korben Dallas,3
143809,the fifth element,1997,Lindberg,2
143809,the fifth element,1997,David,2
3746,blade runner,1982,Roy Batty,15
3746,blade runner,1982,Rachael,10
3746,blade runner,1982,Rick Deckard,8
3746,blade runner,1982,Leon,6
3746,blade runner,1982,J.F. Sebastian,5
3746,blade runner,1982,Tyrell,4
3746,blade runner,1982,Pris,4
3746,blade runner,1982,Zhora,2
7047921,little miss sunshine,2006,Richard,8
7047921,little miss sunshine,2006,Dwayne,4
7047921,little miss sunshine,2006,Frank,4
7047921,little miss sunshine,2006,Grandpa Edwin,3
75984,ran,1985,Jiro,22
75984,ran,1985,Ran Saburo,18
75984,ran,1985,Taro,13
75984,ran,1985,Eventually Tango,6
75984,ran,1985,Lady Kaede,4
75984,ran,1985,Hidetora,4
75984,ran,1985,Lady Sué,4
75984,ran,1985,Kyoami,3
75984,ran,1985,Mori Motonari,2
325206,the little shop of horrors,1960,Seymour Krelboyne,10
325206,the little shop of horrors,1960,Gravis Mushnick,9
325206,the little shop of horrors,1960,Audrey Jr.'s,8
325206,the little shop of horrors,1960,Audrey Fulquard,5
325206,the little shop of horrors,1960,Stoolie,2
325206,the little shop of horrors,1960,Fink,2
560511,stripes,1981,Russell Ziskey,6
560511,stripes,1981,Captain Stillman,5
560511,stripes,1981,Louise,4
560511,stripes,1981,Sergeant First,2
560511,stripes,1981,John Winger,2
560511,stripes,1981,Hulka,2
228274,the last samurai,2003,Nathan Algren,22
228274,the last samurai,2003,Katsumoto,5
228274,the last samurai,2003,Bagley,4
228274,the last samurai,2003,Omura,4
228274,the last samurai,2003,Taka,4
228274,the last samurai,2003,Simon Graham,3
228274,the last samurai,2003,Hirotaro,3
228274,the last samurai,2003,Nobutada,3
357525,bedknobs and broomsticks,1971,Miss Price,17
357525,bedknobs and broomsticks,1971,Emelius Browne,9
357525,bedknobs and broomsticks,1971,Paul Rawlins,8
357525,bedknobs and broomsticks,1971,Bookman,7
357525,bedknobs and broomsticks,1971,Charlie,2
2466773,the godfather,1972,Michael,21
2466773,the godfather,1972,Sonny,6
2466773,the godfather,1972,Kay Adams,4
2466773,the godfather,1972,Moe Greene,3
2466773,the godfather,1972,Sollozzo,3
2466773,the godfather,1972,Carlo,3
2466773,the godfather,1972,Jack Woltz,2
2466773,the godfather,1972,Tom Hagen,2
2466773,the godfather,1972,McCluskey,2
2461592,casino royale,2006,Jimmy Bond,3
2461592,casino royale,2006,James establishes Vesper,2
25506,raging bull,1980,Joey LaMotta,14
25506,raging bull,1980,Vickie,10
25506,raging bull,1980,Jake LaMotta,8
25506,raging bull,1980,Sugar Ray Robinson,4
25506,raging bull,1980,Salvy Batts,2
25506,raging bull,1980,Tony Janiro,2
68124,american graffiti,1973,Laurie grips Steve,15
68124,american graffiti,1973,Curt Henderson,9
68124,american graffiti,1973,Bob Falfa,4
68124,american graffiti,1973,John Milner,3
68124,american graffiti,1973,Wolfman Jack,2
68124,american graffiti,1973,"Terry """,2
667194,american gigolo,1980,Michelle Stratton,4
667194,american gigolo,1980,Leon,4
667194,american gigolo,1980,Rheiman,2
726161,the jungle book,1994,"Katherine ""Kitty""",21
726161,the jungle book,1994,Shere Khan,7
726161,the jungle book,1994,Julius Plumford,3
726161,the jungle book,1994,Baloo,3
726161,the jungle book,1994,Bagheera,2
726161,the jungle book,1994,Kaa,2
3723140,army of shadows,1969,Philippe Gerbier,12
3723140,army of shadows,1969,Le Bison,10
3723140,army of shadows,1969,Jean-François Jardie,8
3723140,army of shadows,1969,Mathilde,8
3723140,army of shadows,1969,Gestapo,8
3723140,army of shadows,1969,Luc Jardie,4
3723140,army of shadows,1969,Lyon,4
3723140,army of shadows,1969,Félix Lepercq,2
173944,the lord of the rings: the two towers,2002,Sam capture Gollum,15
173944,the lord of the rings: the two towers,2002,Pippin,5
173944,the lord of the rings: the two towers,2002,Éomer,5
173944,the lord of the rings: the two towers,2002,Treebeard,4
173944,the lord of the rings: the two towers,2002,Merry,4
173944,the lord of the rings: the two towers,2002,Fearing Helm's Deep,3
173944,the lord of the rings: the two towers,2002,Frodo Baggins,3
173944,the lord of the rings: the two towers,2002,Legolas,3
173944,the lord of the rings: the two towers,2002,Nazgûl,3
173944,the lord of the rings: the two towers,2002,Gríma Wormtongue,2
173944,the lord of the rings: the two towers,2002,Faramir,2
173944,the lord of the rings: the two towers,2002,Mordor,2
173944,the lord of the rings: the two towers,2002,Gimli,2
173944,the lord of the rings: the two towers,2002,Arwen,2
25357930,sherlock holmes,2009,Sherlock Holmes,13
25357930,sherlock holmes,2009,John Watson,10
25357930,sherlock holmes,2009,Lestrade,6
25357930,sherlock holmes,2009,Miss Ivory,5
25357930,sherlock holmes,2009,Queen Victoria,2
21913863,one flew over the cuckoo's nest,1975,"Randle Patrick ""Mac"" McMurphy",23
21913863,one flew over the cuckoo's nest,1975,Billy Bibbit,7
21913863,one flew over the cuckoo's nest,1975,Candy,6
21913863,one flew over the cuckoo's nest,1975,Dale Harding,2
21913863,one flew over the cuckoo's nest,1975,Max Taber,2
11945073,hera pheri,1976,Vijay,3
11945073,hera pheri,1976,Ajay,2
620034,predator 2,1990,Michael Harrigan,11
620034,predator 2,1990,Leona Cantrell,4
620034,predator 2,1990,Danny Archuleta,2
620034,predator 2,1990,Jerry Lambert,2
620034,predator 2,1990,King Willie,2
2609169,the pink panther,1963,"Charles, Simone",11
2609169,the pink panther,1963,Jacques Clouseau,9
2609169,the pink panther,1963,George,5
2609169,the pink panther,1963,Princess Dala,4
142049,minority report,2002,John Anderton,12
142049,minority report,2002,Anne Lively&mdash;which Agatha,9
142049,minority report,2002,Leo Crow,8
142049,minority report,2002,Lara,3
142049,minority report,2002,Iris Hineman,2
217776,"they shoot horses, don't they?",1969,Robert Syverton,7
217776,"they shoot horses, don't they?",1969,Gloria,7
217776,"they shoot horses, don't they?",1969,Harry Kline,4
217776,"they shoot horses, don't they?",1969,Alice,3
217776,"they shoot horses, don't they?",1969,Joel,2
42313,the wicker man,1973,Neil Howie,17
42313,the wicker man,1973,Rowan Morrison's,8
